t,hand,raw_x,raw_y,x,y,pinch_ratio,pinched,vision_ms,latency_ms,filter,anchor
216621.9181,0,1450.80,343.73,1450.80,343.73,,0,28.34,138.98,1,fingertip
216621.9514,0,1450.80,343.73,1450.80,343.73,,0,9.87,116.24,1,fingertip
216621.9848,0,1450.80,343.73,1450.80,343.73,,0,13.23,123.44,1,fingertip
216622.0181,0,1450.80,343.73,1450.80,343.73,,0,12.40,120.36,1,fingertip
216622.0515,0,1450.80,343.73,1450.80,343.73,,0,30.68,140.60,1,fingertip
216622.0848,0,1450.80,343.73,1450.80,343.73,,0,11.13,120.11,1,fingertip
216622.1182,0,1450.80,343.73,1450.80,343.73,,0,13.26,124.06,1,fingertip
216622.1515,0,1450.80,343.73,1450.80,343.73,,0,32.36,145.99,1,fingertip
216622.1849,0,1450.80,343.73,1450.80,343.73,,0,10.23,123.08,1,fingertip
216622.2182,0,1450.80,343.73,1450.80,343.73,,0,15.83,123.89,1,fingertip
216622.2516,0,1450.80,343.73,1450.80,343.73,,0,11.14,117.96,1,fingertip
216622.2849,0,1450.80,343.73,1450.80,343.73,,0,12.88,119.79,1,fingertip
216622.3183,0,1450.80,343.73,1450.80,343.73,,0,13.61,120.78,1,fingertip
216622.3516,0,1450.80,343.73,1450.80,343.73,,0,13.32,117.07,1,fingertip
216622.3850,0,1450.80,343.73,1450.80,343.73,,0,13.08,119.12,1,fingertip
216622.4183,0,1450.80,343.73,1450.80,343.73,,0,12.69,118.15,1,fingertip
216622.4517,0,1450.80,343.73,1450.80,343.73,,0,15.79,125.36,1,fingertip
216622.4850,0,1450.80,343.73,1450.80,343.73,,0,14.62,121.08,1,fingertip
216622.5184,0,1450.80,343.73,1450.80,343.73,,0,28.73,139.17,1,fingertip
216622.5517,0,1450.80,343.73,1450.80,343.73,,0,11.65,119.26,1,fingertip
216622.5851,0,1450.80,343.73,1450.80,343.73,,0,25.63,134.79,1,fingertip
216622.6184,0,1450.80,343.73,1450.80,343.73,,0,10.33,114.44,1,fingertip
216622.6518,0,1450.80,343.73,1450.80,343.73,,0,13.93,123.00,1,fingertip
216622.6851,0,1450.80,343.73,1450.80,343.73,,0,10.27,113.47,1,fingertip
216622.7185,0,1450.80,343.73,1450.80,343.73,,0,12.93,119.03,1,fingertip
216622.7518,0,1450.80,343.73,1450.80,343.73,,0,30.73,142.00,1,fingertip
216622.7852,0,1450.80,343.73,1450.80,343.73,,0,9.88,118.71,1,fingertip
216622.8185,0,1450.80,343.73,1450.80,343.73,,0,13.99,117.61,1,fingertip
216622.8519,0,1450.80,343.73,1450.80,343.73,,0,12.73,111.54,1,fingertip
216622.8852,0,1450.80,343.73,1450.80,343.73,,0,8.59,111.24,1,fingertip
216622.9186,0,1450.80,343.73,1450.80,343.73,,0,14.14,114.50,1,fingertip
216622.9519,0,1450.80,343.73,1450.80,343.73,,0,12.55,115.15,1,fingertip
216622.9853,0,1450.80,343.73,1450.80,343.73,,0,17.35,115.42,1,fingertip
216623.0186,0,1450.80,343.73,1450.80,343.73,,0,16.13,117.38,1,fingertip
216623.0520,0,1450.80,343.73,1450.80,343.73,,0,15.19,113.20,1,fingertip
216623.0853,0,1450.80,343.73,1450.80,343.73,,0,30.06,133.09,1,fingertip
216623.1187,0,1450.80,343.73,1450.80,343.73,,0,9.60,110.33,1,fingertip
216623.1520,0,1450.80,343.73,1450.80,343.73,,0,14.86,119.11,1,fingertip
216623.1854,0,1450.80,343.73,1450.80,343.73,,0,12.73,114.74,1,fingertip
216623.2187,0,1450.80,343.73,1450.80,343.73,,0,14.10,117.86,1,fingertip
216623.2521,0,1450.80,343.73,1450.80,343.73,,0,15.09,118.40,1,fingertip
216623.2854,0,1450.80,343.73,1450.80,343.73,,0,14.85,121.12,1,fingertip
216623.3188,0,1450.80,343.73,1450.80,343.73,,0,14.90,118.93,1,fingertip
216623.3521,0,1450.80,343.73,1450.80,343.73,,0,16.81,122.99,1,fingertip
216623.3855,0,1450.80,343.73,1450.80,343.73,,0,13.54,118.95,1,fingertip
216623.4188,0,1450.80,343.73,1450.80,343.73,,0,13.92,121.76,1,fingertip
216623.4522,0,1450.80,343.73,1450.80,343.73,,0,15.49,122.19,1,fingertip
216623.4855,0,1450.80,343.73,1450.80,343.73,,0,14.19,124.63,1,fingertip
216623.5189,0,1450.80,343.73,1450.80,343.73,,0,14.82,122.12,1,fingertip
216623.5522,0,1450.80,343.73,1450.80,343.73,,0,13.61,120.99,1,fingertip
216623.5856,0,1450.80,343.73,1450.80,343.73,,0,16.35,123.29,1,fingertip
216623.6189,0,1450.80,343.73,1450.80,343.73,,0,30.70,140.92,1,fingertip
216623.6523,0,1450.80,343.73,1450.80,343.73,,0,12.61,121.33,1,fingertip
216623.6856,0,1450.80,343.73,1450.80,343.73,,0,9.83,117.69,1,fingertip
216623.7190,0,1450.80,343.73,1450.80,343.73,,0,31.65,143.45,1,fingertip
216623.7523,0,1450.80,343.73,1450.80,343.73,,0,10.12,120.43,1,fingertip
216623.7857,0,1450.80,343.73,1450.80,343.73,,0,12.54,119.76,1,fingertip
216623.8190,0,1450.80,343.73,1450.80,343.73,,0,14.29,120.35,1,fingertip
216623.8524,0,1450.80,343.73,1450.80,343.73,,0,29.43,138.47,1,fingertip
216623.8857,0,1450.80,343.73,1450.80,343.73,,0,11.57,118.50,1,fingertip
216623.9191,0,1450.80,343.73,1450.80,343.73,,0,13.69,123.74,1,fingertip
216623.9524,0,1450.80,343.73,1450.80,343.73,,0,14.15,118.25,1,fingertip
216623.9858,0,1450.80,343.73,1450.80,343.73,,0,15.84,122.27,1,fingertip
216624.0191,0,1450.80,343.73,1450.80,343.73,,0,17.78,122.76,1,fingertip
216624.0525,0,1450.80,343.73,1450.80,343.73,,0,11.40,119.98,1,fingertip
216624.0858,0,1450.80,343.73,1450.80,343.73,,0,16.80,124.12,1,fingertip
216624.1192,0,1450.80,343.73,1450.80,343.73,,0,13.13,123.23,1,fingertip
216624.1525,0,1450.80,343.73,1450.80,343.73,,0,14.58,121.57,1,fingertip
216624.1859,0,1450.80,343.73,1450.80,343.73,,0,13.48,120.07,1,fingertip
216624.2192,0,1450.80,343.73,1450.80,343.73,,0,14.28,123.51,1,fingertip
216624.2526,0,1450.80,343.73,1450.80,343.73,,0,14.81,123.71,1,fingertip
216624.2859,0,1450.80,343.73,1450.80,343.73,,0,31.53,143.96,1,fingertip
216624.3193,0,1450.80,343.73,1450.80,343.73,,0,10.50,121.33,1,fingertip
216624.3526,0,1450.80,343.73,1450.80,343.73,,0,29.29,141.37,1,fingertip
216624.3860,0,1450.80,343.73,1450.80,343.73,,0,31.17,142.00,1,fingertip
216624.4193,0,1450.80,343.73,1450.80,343.73,,0,24.61,139.14,1,fingertip
216624.4527,0,1450.80,343.73,1450.80,343.73,,0,30.02,143.05,1,fingertip
216624.4860,0,1450.80,343.73,1450.80,343.73,,0,29.58,144.97,1,fingertip
216624.5194,0,1450.80,343.73,1450.80,343.73,,0,26.25,140.48,1,fingertip
216624.5527,0,1450.80,343.73,1450.80,343.73,,0,28.39,144.25,1,fingertip
216624.5861,0,1450.80,343.73,1450.80,343.73,,0,26.54,142.07,1,fingertip
216624.6194,0,1450.80,343.73,1450.80,343.73,,0,9.15,122.89,1,fingertip
216624.6528,0,1450.80,343.73,1450.80,343.73,,0,10.65,127.71,1,fingertip
216624.6861,0,1450.80,343.73,1450.80,343.73,,0,27.56,145.95,1,fingertip
216624.7195,0,1450.80,343.73,1450.80,343.73,,0,26.62,139.44,1,fingertip
216624.7528,0,1450.80,343.73,1450.80,343.73,,0,29.78,143.02,1,fingertip
216624.7862,0,1450.80,343.73,1450.80,343.73,,0,11.54,122.31,1,fingertip
216624.8195,0,1450.80,343.73,1450.80,343.73,,0,32.93,146.48,1,fingertip
216624.8529,0,1450.80,343.73,1450.80,343.73,,0,21.01,136.43,1,fingertip
216624.8862,0,1450.80,343.73,1450.80,343.73,,0,13.35,121.68,1,fingertip
216624.9196,0,1450.80,343.73,1450.80,343.73,,0,33.96,148.16,1,fingertip
216624.9529,0,1450.80,343.73,1450.80,343.73,,0,7.96,122.89,1,fingertip
216624.9863,0,1450.80,343.73,1450.80,343.73,,0,15.64,125.79,1,fingertip
216625.0196,0,1450.80,343.73,1450.80,343.73,,0,13.14,116.69,1,fingertip
216625.0530,0,1450.80,343.73,1450.80,343.73,,0,15.24,121.33,1,fingertip
216625.0863,0,1450.80,343.73,1450.80,343.73,,0,14.12,119.28,1,fingertip
216625.1197,0,1450.80,343.73,1450.80,343.73,,0,33.45,144.25,1,fingertip
216625.1530,0,1450.80,343.73,1450.80,343.73,,0,10.41,121.52,1,fingertip
216625.1864,0,1450.80,343.73,1450.80,343.73,,0,14.52,122.49,1,fingertip
216625.2197,0,1450.80,343.73,1450.80,343.73,,0,12.87,119.19,1,fingertip
216625.2531,0,1450.80,343.73,1450.80,343.73,,0,14.07,122.55,1,fingertip
216625.2864,0,1450.80,343.73,1450.80,343.73,,0,13.85,118.87,1,fingertip
216625.3198,0,1450.80,343.73,1450.80,343.73,,0,16.85,124.29,1,fingertip
216625.3531,0,1450.80,343.73,1450.80,343.73,,0,12.76,117.16,1,fingertip
216625.3865,0,1450.80,343.73,1450.80,343.73,,0,13.74,121.90,1,fingertip
216625.4198,0,1450.80,343.73,1450.80,343.73,,0,11.63,115.82,1,fingertip
216625.4532,0,1450.80,343.73,1450.80,343.73,,0,15.90,121.12,1,fingertip
216625.4865,0,1450.80,343.73,1450.80,343.73,,0,12.48,117.25,1,fingertip
216625.5199,0,1450.80,343.73,1450.80,343.73,,0,13.21,121.54,1,fingertip
216625.5532,0,1450.80,343.73,1450.80,343.73,,0,13.20,120.10,1,fingertip
216625.5866,0,1450.80,343.73,1450.80,343.73,,0,14.93,123.24,1,fingertip
216625.6199,0,1450.80,343.73,1450.80,343.73,,0,12.35,118.54,1,fingertip
216625.6533,0,1450.80,343.73,1450.80,343.73,,0,15.82,126.32,1,fingertip
216625.6866,0,1450.80,343.73,1450.80,343.73,,0,15.02,122.89,1,fingertip
216625.7200,0,1450.80,343.73,1450.80,343.73,,0,35.93,150.58,1,fingertip
216625.7533,0,1450.80,343.73,1450.80,343.73,,0,17.41,134.84,1,fingertip
216625.7867,0,1450.80,343.73,1450.80,343.73,,0,29.84,143.50,1,fingertip
216625.8200,0,1450.80,343.73,1450.80,343.73,,0,12.91,123.87,1,fingertip
216625.8534,0,1450.80,343.73,1450.80,343.73,,0,14.29,127.93,1,fingertip
216625.8867,0,1450.80,343.73,1450.80,343.73,,0,22.83,136.10,1,fingertip
216625.9201,0,1450.80,343.73,1450.80,343.73,,0,33.02,146.69,1,fingertip
216625.9534,0,1450.80,343.73,1450.80,343.73,,0,26.53,141.96,1,fingertip
216625.9868,0,1450.80,343.73,1450.80,343.73,,0,13.93,125.29,1,fingertip
216626.0201,0,1450.80,343.73,1450.80,343.73,,0,33.04,148.51,1,fingertip
216626.0535,0,1450.80,343.73,1450.80,343.73,,0,20.85,136.21,1,fingertip
216626.0868,0,1450.80,343.73,1450.80,343.73,,0,32.79,150.06,1,fingertip
216626.1202,0,1450.80,343.73,1450.80,343.73,,0,28.21,145.15,1,fingertip
216626.1535,0,1450.80,343.73,1450.80,343.73,,0,11.44,128.34,1,fingertip
216626.1869,0,1450.80,343.73,1450.80,343.73,,0,30.52,144.00,1,fingertip
216626.2202,0,1450.80,343.73,1450.80,343.73,,0,25.62,140.83,1,fingertip
216626.2536,0,1450.80,343.73,1450.80,343.73,,0,13.41,123.95,1,fingertip
216626.2869,0,1450.80,343.73,1450.80,343.73,,0,25.56,138.68,1,fingertip
216626.3203,0,1450.80,343.73,1450.80,343.73,,0,13.81,130.10,1,fingertip
216626.3536,0,1450.80,343.73,1450.80,343.73,,0,21.65,132.36,1,fingertip
216626.3870,0,1450.80,343.73,1450.80,343.73,,0,27.54,141.70,1,fingertip
216626.4203,0,1450.80,343.73,1450.80,343.73,,0,10.03,120.79,1,fingertip
216626.4537,0,1450.80,343.73,1450.80,343.73,,0,13.57,126.67,1,fingertip
216626.4870,0,1450.80,343.73,1450.80,343.73,,0,21.58,134.42,1,fingertip
216626.5204,0,1450.80,343.73,1450.80,343.73,,0,28.72,145.33,1,fingertip
216626.5537,0,1450.80,343.73,1450.80,343.73,,0,20.96,135.04,1,fingertip
216626.5871,0,1450.80,343.73,1450.80,343.73,,0,24.26,139.14,1,fingertip
216626.6204,0,1450.80,343.73,1450.80,343.73,,0,9.46,123.19,1,fingertip
216626.6538,0,1450.80,343.73,1450.80,343.73,,0,31.79,149.83,1,fingertip
216626.6871,0,1450.80,343.73,1450.80,343.73,,0,18.58,135.29,1,fingertip
216626.7205,0,1450.80,343.73,1450.80,343.73,,0,30.73,145.83,1,fingertip
216626.7538,0,1450.80,343.73,1450.80,343.73,,0,10.19,122.96,1,fingertip
216626.7872,0,1450.80,343.73,1450.80,343.73,,0,32.10,146.31,1,fingertip
216626.8205,0,1450.80,343.73,1450.80,343.73,,0,20.04,133.27,1,fingertip
216626.8539,0,1450.80,343.73,1450.80,343.73,,0,28.76,142.04,1,fingertip
216626.8872,0,1450.80,343.73,1450.80,343.73,,0,10.96,123.08,1,fingertip
216626.9206,0,1450.80,343.73,1450.80,343.73,,0,29.77,155.31,1,fingertip
216626.9539,0,1450.80,343.73,1450.80,343.73,,0,11.32,133.53,1,fingertip
216626.9873,0,1450.80,343.73,1450.80,343.73,,0,33.08,150.48,1,fingertip
216627.0206,0,1450.80,343.73,1450.80,343.73,,0,25.20,142.52,1,fingertip
216627.0540,0,1450.80,343.73,1450.80,343.73,,0,12.59,125.55,1,fingertip
216627.0873,0,1450.80,343.73,1450.80,343.73,,0,15.09,126.98,1,fingertip
216627.1207,0,1450.80,343.73,1450.80,343.73,,0,22.90,135.06,1,fingertip
216627.1540,0,1450.80,343.73,1450.80,343.73,,0,31.67,145.27,1,fingertip
216627.1874,0,1450.80,343.73,1450.80,343.73,,0,9.74,121.84,1,fingertip
216627.2207,0,1450.80,343.73,1450.80,343.73,,0,35.17,150.48,1,fingertip
216627.2541,0,1450.80,343.73,1450.80,343.73,,0,23.28,140.60,1,fingertip
216627.2874,0,1450.80,343.73,1450.80,343.73,,0,32.01,146.38,1,fingertip
216627.3208,0,1450.80,343.73,1450.80,343.73,,0,21.27,139.80,1,fingertip
216627.3541,0,1450.80,343.73,1450.80,343.73,,0,27.35,139.07,1,fingertip
216627.3875,0,1450.80,343.73,1450.80,343.73,,0,12.87,124.53,1,fingertip
216627.4208,0,1450.80,343.73,1450.80,343.73,,0,23.24,134.73,1,fingertip
216627.4542,0,1450.80,343.73,1450.80,343.73,,0,30.97,145.53,1,fingertip
216627.4875,0,1450.80,343.73,1450.80,343.73,,0,11.85,124.23,1,fingertip
216627.5209,0,1450.80,343.73,1450.80,343.73,,0,30.49,146.22,1,fingertip
216627.5542,0,1450.80,343.73,1450.80,343.73,,0,22.21,135.83,1,fingertip
216627.5876,0,1450.80,343.73,1450.80,343.73,,0,26.55,139.72,1,fingertip
216627.6209,0,1450.80,343.73,1450.80,343.73,,0,24.69,137.74,1,fingertip
216627.6543,0,1450.80,343.73,1450.80,343.73,,0,25.30,146.73,1,fingertip
216627.6876,0,1450.80,343.73,1450.80,343.73,,0,26.77,140.58,1,fingertip
216627.7210,0,1450.80,343.73,1450.80,343.73,,0,27.77,143.40,1,fingertip
216627.7543,0,1450.80,343.73,1450.80,343.73,,0,11.89,122.62,1,fingertip
216627.7877,0,1450.80,343.73,1450.80,343.73,,0,27.59,140.55,1,fingertip
216627.8210,0,1450.80,343.73,1450.80,343.73,,0,12.19,121.38,1,fingertip
216627.8544,0,1450.80,343.73,1450.80,343.73,,0,25.61,138.16,1,fingertip
216627.8877,0,1450.80,343.73,1450.80,343.73,,0,30.01,142.48,1,fingertip
216627.9211,0,1450.80,343.73,1450.80,343.73,,0,29.03,148.62,1,fingertip
216627.9544,0,1450.80,343.73,1450.80,343.73,,0,28.46,143.93,1,fingertip
216627.9878,0,1450.80,343.73,1450.80,343.73,,0,15.56,130.65,1,fingertip
216628.0211,0,1450.80,343.73,1450.80,343.73,,0,24.93,138.79,1,fingertip
216628.0545,0,1450.80,343.73,1450.80,343.73,,0,31.05,145.47,1,fingertip
216628.0878,0,1450.80,343.73,1450.80,343.73,,0,10.55,124.02,1,fingertip
216628.1212,0,1450.80,343.73,1450.80,343.73,,0,28.65,143.14,1,fingertip
216628.1545,0,1450.80,343.73,1450.80,343.73,,0,11.27,123.43,1,fingertip
216628.1879,0,1450.80,343.73,1450.80,343.73,,0,13.20,125.43,1,fingertip
216628.2212,0,1450.80,343.73,1450.80,343.73,,0,29.00,144.75,1,fingertip
216628.2546,0,1450.80,343.73,1450.80,343.73,,0,11.37,123.43,1,fingertip
216628.2879,0,1450.80,343.73,1450.80,343.73,,0,32.84,146.99,1,fingertip
216628.3213,0,1450.80,343.73,1450.80,343.73,,0,12.57,126.68,1,fingertip
216628.3546,0,1450.80,343.73,1450.80,343.73,,0,12.52,123.25,1,fingertip
216628.3880,0,1450.80,343.73,1450.80,343.73,,0,30.16,142.49,1,fingertip
216628.4213,0,1450.80,343.73,1450.80,343.73,,0,10.92,122.68,1,fingertip
216628.4547,0,1450.80,343.73,1450.80,343.73,,0,39.54,152.05,1,fingertip
216628.4880,0,1450.80,343.73,1450.80,343.73,,0,18.98,137.91,1,fingertip
216628.5214,0,1450.80,343.73,1450.80,343.73,,0,31.34,150.46,1,fingertip
216628.5547,0,1450.80,343.73,1450.80,343.73,,0,20.98,138.31,1,fingertip
216628.5881,0,1450.80,343.73,1450.80,343.73,,0,33.83,151.22,1,fingertip
216628.6214,0,1450.80,343.73,1450.80,343.73,,0,27.29,145.35,1,fingertip
216628.6548,0,1450.80,343.73,1450.80,343.73,,0,25.88,143.48,1,fingertip
216628.6881,0,1450.80,343.73,1450.80,343.73,,0,30.28,145.78,1,fingertip
216628.7215,0,1450.80,343.73,1450.80,343.73,,0,19.79,139.19,1,fingertip
216628.7548,0,1450.80,343.73,1450.80,343.73,,0,29.50,146.75,1,fingertip
216628.7882,0,1450.80,343.73,1450.80,343.73,,0,23.47,142.76,1,fingertip
216628.8215,0,1450.80,343.73,1450.80,343.73,,0,16.80,135.80,1,fingertip
216628.8549,0,1450.80,343.73,1450.80,343.73,,0,17.50,135.27,1,fingertip
216628.8882,0,1450.80,343.73,1450.80,343.73,,0,28.64,150.24,1,fingertip
216628.9216,0,1450.80,343.73,1450.80,343.73,,0,17.36,136.38,1,fingertip
216628.9549,0,1450.80,343.73,1450.80,343.73,,0,28.73,149.92,1,fingertip
216628.9883,0,1450.80,343.73,1450.80,343.73,,0,25.54,142.89,1,fingertip
216629.0216,0,1450.80,343.73,1450.80,343.73,,0,27.27,147.45,1,fingertip
216629.0550,0,1450.80,343.73,1450.80,343.73,,0,15.51,134.69,1,fingertip
216629.0883,0,1450.80,343.73,1450.80,343.73,,0,28.46,148.45,1,fingertip
216629.1217,0,1450.80,343.73,1450.80,343.73,,0,17.64,137.88,1,fingertip
216629.1550,0,1450.80,343.73,1450.80,343.73,,0,32.59,151.78,1,fingertip
216629.1884,0,1450.80,343.73,1450.80,343.73,,0,19.91,139.65,1,fingertip
216629.2217,0,1450.80,343.73,1450.80,343.73,,0,30.07,149.22,1,fingertip
216629.2551,0,1450.80,343.73,1450.80,343.73,,0,18.12,139.02,1,fingertip
216629.2884,0,1450.80,343.73,1450.80,343.73,,0,33.73,156.82,1,fingertip
216629.3218,0,1450.80,343.73,1450.80,343.73,,0,10.90,134.67,1,fingertip
216629.3551,0,1450.80,343.73,1450.80,343.73,,0,29.19,149.25,1,fingertip
216629.3885,0,1450.80,343.73,1450.80,343.73,,0,28.65,147.58,1,fingertip
216629.4218,0,1450.80,343.73,1450.80,343.73,,0,32.39,153.31,1,fingertip
216629.4552,0,1450.80,343.73,1450.80,343.73,,0,14.41,135.55,1,fingertip
216629.4885,0,1450.80,343.73,1450.80,343.73,,0,32.43,149.28,1,fingertip
216629.5219,0,1450.80,343.73,1450.80,343.73,,0,18.08,136.79,1,fingertip
216629.5552,0,1450.80,343.73,1450.80,343.73,,0,32.74,149.61,1,fingertip
216629.5886,0,1450.80,343.73,1450.80,343.73,,0,16.62,137.63,1,fingertip
216629.6219,0,1450.80,343.73,1450.80,343.73,,0,31.60,150.33,1,fingertip
216629.6553,0,1450.80,343.73,1450.80,343.73,,0,23.17,149.68,1,fingertip
216629.6886,0,1450.80,343.73,1450.80,343.73,,0,14.60,136.17,1,fingertip
216629.7220,0,1450.80,343.73,1450.80,343.73,,0,18.21,143.35,1,fingertip
216629.7553,0,1450.80,343.73,1450.80,343.73,,0,31.72,154.09,1,fingertip
216629.7887,0,1450.80,343.73,1450.80,343.73,,0,26.05,150.30,1,fingertip
216629.8220,0,1450.80,343.73,1450.80,343.73,,0,12.03,136.05,1,fingertip
216629.8554,0,1450.80,343.73,1450.80,343.73,,0,23.78,153.21,1,fingertip
216629.8887,0,1450.80,343.73,1450.80,343.73,,0,15.99,141.31,1,fingertip
216629.9221,0,1450.80,343.73,1450.80,343.73,,0,16.30,145.39,1,fingertip
216629.9554,0,1450.80,343.73,1450.80,343.73,,0,13.18,137.75,1,fingertip
216629.9888,0,1450.80,343.73,1450.80,343.73,,0,15.16,143.21,1,fingertip
216630.0221,0,1450.80,343.73,1450.80,343.73,,0,14.77,139.64,1,fingertip
216630.0555,0,1450.80,343.73,1450.80,343.73,,0,14.86,142.28,1,fingertip
216630.0888,0,1450.80,343.73,1450.80,343.73,,0,12.81,139.11,1,fingertip
216630.1222,0,1450.80,343.73,1450.80,343.73,,0,10.50,136.91,1,fingertip
216630.1555,0,1450.80,343.73,1450.80,343.73,,0,12.84,140.65,1,fingertip
216630.1889,0,1450.80,343.73,1450.80,343.73,,0,18.19,142.96,1,fingertip
216630.2222,0,1450.80,343.73,1450.80,343.73,,0,12.52,139.38,1,fingertip
216630.2556,0,1450.80,343.73,1450.80,343.73,,0,19.42,143.58,1,fingertip
216630.2889,0,1450.80,343.73,1450.80,343.73,,0,28.61,152.54,1,fingertip
216630.3223,0,1450.80,343.73,1450.80,343.73,,0,9.80,135.77,1,fingertip
216630.3556,0,1450.80,343.73,1450.80,343.73,,0,29.06,155.98,1,fingertip
216630.3890,0,1450.80,343.73,1450.80,343.73,,0,9.64,135.64,1,fingertip
216630.4223,0,1450.80,343.73,1450.80,343.73,,0,23.83,148.73,1,fingertip
216630.4557,0,1450.80,343.73,1450.80,343.73,,0,12.28,139.90,1,fingertip
216630.4890,0,1450.80,343.73,1450.80,343.73,,0,20.55,146.69,1,fingertip
216630.5224,0,1450.80,343.73,1450.80,343.73,,0,13.87,138.71,1,fingertip
216630.5557,0,1450.80,343.73,1450.80,343.73,,0,17.79,146.33,1,fingertip
216630.5891,0,1450.80,343.73,1450.80,343.73,,0,17.65,144.75,1,fingertip
216630.6224,0,1450.80,343.73,1450.80,343.73,,0,17.13,146.11,1,fingertip
216630.6558,0,1450.80,343.73,1450.80,343.73,,0,11.47,138.47,1,fingertip
216630.6891,0,1450.80,343.73,1450.80,343.73,,0,22.53,150.32,1,fingertip
216630.7225,0,1450.80,343.73,1450.80,343.73,,0,14.16,139.42,1,fingertip
216630.7558,0,1450.80,343.73,1450.80,343.73,,0,14.26,143.28,1,fingertip
216630.7892,0,1450.80,343.73,1450.80,343.73,,0,20.57,145.15,1,fingertip
216630.8225,0,1450.80,343.73,1450.80,343.73,,0,17.57,144.07,1,fingertip
216630.8559,0,1450.80,343.73,1450.80,343.73,,0,17.99,143.76,1,fingertip
216630.8892,0,1450.80,343.73,1450.80,343.73,,0,17.06,144.46,1,fingertip
216630.9226,0,1450.80,343.73,1450.80,343.73,,0,16.00,144.97,1,fingertip
216630.9559,0,1450.80,343.73,1450.80,343.73,,0,26.80,150.72,1,fingertip
216630.9893,0,1450.80,343.73,1450.80,343.73,,0,9.40,136.82,1,fingertip
216631.0226,0,1450.80,343.73,1450.80,343.73,,0,20.11,144.57,1,fingertip
216631.0560,0,1450.80,343.73,1450.80,343.73,,0,13.70,141.99,1,fingertip
216631.0893,0,1450.80,343.73,1450.80,343.73,,0,19.09,146.17,1,fingertip
216631.1227,0,1450.80,343.73,1450.80,343.73,,0,14.44,141.31,1,fingertip
216631.1560,0,1450.80,343.73,1450.80,343.73,,0,17.74,144.05,1,fingertip
216631.1894,0,1450.80,343.73,1450.80,343.73,,0,12.85,140.81,1,fingertip
216631.2227,0,1450.80,343.73,1450.80,343.73,,0,18.14,144.53,1,fingertip
216631.2561,0,1450.80,343.73,1450.80,343.73,,0,21.65,147.99,1,fingertip
216631.2894,0,1450.80,343.73,1450.80,343.73,,0,13.06,143.04,1,fingertip
216631.3228,0,1450.80,343.73,1450.80,343.73,,0,16.97,145.83,1,fingertip
216631.3561,0,1450.80,343.73,1450.80,343.73,,0,12.11,143.86,1,fingertip
216631.3895,0,1450.80,343.73,1450.80,343.73,,0,18.58,146.29,1,fingertip
216631.4228,0,1450.80,343.73,1450.80,343.73,,0,11.45,142.57,1,fingertip
216631.4562,0,1450.80,343.73,1450.80,343.73,,0,21.23,150.58,1,fingertip
216631.4895,0,1450.80,343.73,1450.80,343.73,,0,13.89,146.59,1,fingertip
216631.5229,0,1450.80,343.73,1450.80,343.73,,0,16.33,147.31,1,fingertip
216631.5562,0,1450.80,343.73,1450.80,343.73,,0,11.00,145.48,1,fingertip
216631.5896,0,1450.80,343.73,1450.80,343.73,,0,17.43,147.66,1,fingertip
216631.6229,0,1450.80,343.73,1450.80,343.73,,0,9.30,142.42,1,fingertip
216631.6563,0,1450.80,343.73,1450.80,343.73,,0,22.31,151.79,1,fingertip
216631.6896,0,1450.80,343.73,1450.80,343.73,,0,13.36,146.22,1,fingertip
216631.7230,0,1450.80,343.73,1450.80,343.73,,0,14.16,144.59,1,fingertip
216631.7563,0,1450.80,343.73,1450.80,343.73,,0,15.00,146.37,1,fingertip
216631.7897,0,1450.80,343.73,1450.80,343.73,,0,12.35,142.50,1,fingertip
216631.8230,0,1450.80,343.73,1450.80,343.73,,0,11.86,144.09,1,fingertip
216631.8564,0,1450.80,343.73,1450.80,343.73,,0,19.09,148.09,1,fingertip
216631.8897,0,1450.80,343.73,1450.80,343.73,,0,12.72,145.44,1,fingertip
216631.9231,0,1450.80,343.73,1450.80,343.73,,0,13.38,142.21,1,fingertip
216631.9564,0,1450.80,343.73,1450.80,343.73,,0,11.31,143.58,1,fingertip
216631.9898,0,1450.80,343.73,1450.80,343.73,,0,10.71,140.74,1,fingertip
216632.0231,0,1450.80,343.73,1450.80,343.73,,0,10.73,143.81,1,fingertip
216632.0565,0,1450.80,343.73,1450.80,343.73,,0,9.20,140.68,1,fingertip
216632.0898,0,1450.80,343.73,1450.80,343.73,,0,9.50,144.71,1,fingertip
216632.1232,0,1450.80,343.73,1450.80,343.73,,0,8.74,142.83,1,fingertip
216632.1565,0,1450.80,343.73,1450.80,343.73,,0,15.56,152.54,1,fingertip
216632.1899,0,1450.80,343.73,1450.80,343.73,,0,12.89,144.56,1,fingertip
216632.2232,0,1450.80,343.73,1450.80,343.73,,0,12.99,148.08,1,fingertip
216632.2566,0,1450.80,343.73,1450.80,343.73,,0,15.69,147.81,1,fingertip
216632.2899,0,1450.80,343.73,1450.80,343.73,,0,9.12,144.23,1,fingertip
216632.3233,0,1450.80,343.73,1450.80,343.73,,0,12.20,144.71,1,fingertip
216632.3566,0,1450.80,343.73,1450.80,343.73,,0,12.49,148.26,1,fingertip
216632.3900,0,1450.80,343.73,1450.80,343.73,,0,9.60,141.01,1,fingertip
216632.4233,0,1450.80,343.73,1450.80,343.73,,0,19.21,150.38,1,fingertip
216632.4567,0,1450.80,343.73,1450.80,343.73,,0,12.72,144.80,1,fingertip
