t,hand,raw_x,raw_y,x,y,pinch_ratio,pinched,vision_ms,latency_ms,filter,anchor,mode
217060.7649,0,825.74,471.19,825.74,471.19,,0,16.66,85.08,1,knuckle,relative
217060.7982,0,825.74,471.19,825.74,471.19,,0,12.85,81.26,1,knuckle,relative
217060.8316,0,825.74,471.19,825.74,471.19,,0,14.47,81.16,1,knuckle,relative
217060.8649,0,825.74,471.19,825.74,471.19,,0,12.11,79.15,1,knuckle,relative
217060.8983,0,825.74,471.19,825.74,471.19,,0,12.04,75.62,1,knuckle,relative
217060.9316,0,825.74,471.19,825.74,471.19,,0,16.06,79.24,1,knuckle,relative
217060.9650,0,825.74,471.19,825.74,471.19,,0,18.31,80.18,1,knuckle,relative
217060.9983,0,825.74,471.19,825.74,471.19,,0,15.69,77.65,1,knuckle,relative
217061.0317,0,825.74,471.19,825.74,471.19,,0,17.81,79.40,1,knuckle,relative
217061.0650,0,825.74,471.19,825.74,471.19,,0,18.53,79.05,1,knuckle,relative
217061.0984,0,825.74,471.19,825.74,471.19,,0,17.38,78.75,1,knuckle,relative
217061.1317,0,825.74,471.19,825.74,471.19,,0,13.67,71.61,1,knuckle,relative
217061.1651,0,825.74,471.19,825.74,471.19,,0,22.08,80.15,1,knuckle,relative
217061.1984,0,825.74,471.19,825.74,471.19,,0,30.62,86.47,1,knuckle,relative
217061.2318,0,825.74,471.19,825.74,471.19,,0,9.61,72.42,1,knuckle,relative
217061.2651,0,825.74,471.19,825.74,471.19,,0,23.10,84.42,1,knuckle,relative
217061.2985,0,825.74,471.19,825.74,471.19,,0,16.79,77.43,1,knuckle,relative
217061.3318,0,825.74,471.19,825.74,471.19,,0,13.96,74.76,1,knuckle,relative
217061.3652,0,825.74,471.19,825.74,471.19,,0,19.02,77.90,1,knuckle,relative
217061.3985,0,825.74,471.19,825.74,471.19,,0,23.29,80.85,1,knuckle,relative
217061.4319,0,825.74,471.19,825.74,471.19,,0,20.96,77.29,1,knuckle,relative
217061.4652,0,825.74,471.19,825.74,471.19,,0,28.38,85.57,1,knuckle,relative
217061.4986,0,825.74,471.19,825.74,471.19,,0,10.46,69.54,1,palm,relative
217061.5319,0,825.74,471.19,825.74,471.19,,0,14.89,76.94,1,palm,relative
217061.5653,0,825.74,471.19,825.74,471.19,,0,22.28,79.82,1,palm,relative
217061.5986,0,825.74,471.19,825.74,471.19,,0,19.66,76.64,1,palm,relative
217061.6320,0,825.74,471.19,825.74,471.19,,0,22.52,79.47,1,palm,relative
217061.6653,0,825.74,471.19,825.74,471.19,,0,19.18,76.65,1,palm,relative
217061.6987,0,825.74,471.19,825.74,471.19,,0,33.49,91.07,1,palm,relative
217061.7320,1,1144.02,0.00,825.74,471.19,,0,23.05,81.00,1,palm,relative
217061.7654,0,825.74,471.19,825.74,471.19,,0,36.36,91.34,1,palm,relative
217061.7987,1,1288.83,0.00,894.40,982.00,0.324,0,26.35,84.57,1,palm,relative
217061.8321,1,1305.53,0.00,923.05,982.00,0.345,0,30.02,86.75,1,palm,relative
217061.8654,1,1365.48,0.00,962.75,982.00,0.420,0,26.26,83.02,1,palm,relative
217061.8988,1,1393.26,0.00,998.46,982.00,0.479,0,31.63,86.40,1,palm,relative
217061.9321,1,1416.21,24.98,1028.34,982.00,0.445,0,27.96,82.35,1,palm,relative
217061.9655,1,1435.58,51.68,1041.80,982.00,0.443,0,35.49,89.25,1,palm,relative
217061.9988,1,1437.84,38.65,1044.63,982.00,0.412,0,24.04,80.78,1,palm,relative
217062.0322,1,1439.79,35.80,1046.46,981.70,0.416,0,25.11,82.65,1,palm,relative
217062.0655,1,1434.12,41.15,1046.76,981.93,0.399,0,50.01,103.84,1,palm,relative
217062.0989,1,1443.39,59.42,1047.81,982.00,0.388,0,24.34,95.04,1,palm,relative
217062.1322,1,1445.98,75.22,1048.67,982.00,0.381,0,28.47,91.05,1,palm,relative
217062.1656,1,1431.26,87.09,1048.58,982.00,0.367,0,24.85,83.45,1,palm,relative
217062.1989,1,1429.91,30.44,1048.44,975.38,0.386,0,27.89,88.17,1,palm,relative
217062.2323,1,1427.36,67.72,1048.34,976.15,0.372,0,27.32,83.89,1,palm,relative
217062.2656,1,1432.01,90.21,1048.38,979.19,0.368,0,32.87,89.53,1,palm,relative
217062.2990,1,1418.21,78.48,1048.38,979.19,0.371,0,30.08,86.48,1,palm,relative
217062.3323,1,1419.93,50.47,1048.12,977.23,0.374,0,32.70,87.06,1,palm,relative
217062.3657,1,1431.33,44.34,1048.26,975.59,0.379,0,28.40,82.34,1,palm,relative
217062.3990,1,1427.07,62.95,1048.26,975.59,0.370,0,33.89,85.12,1,palm,relative
217062.4324,1,1417.65,80.27,1048.05,976.59,0.370,0,32.41,90.12,1,palm,relative
217062.4657,1,1426.04,94.26,1048.06,978.52,0.353,0,27.85,84.88,1,palm,relative
217062.4991,1,1404.28,89.27,1047.80,978.99,0.374,0,31.56,87.36,1,palm,relative
217062.5324,1,1381.99,123.77,1046.53,982.00,0.367,0,39.56,95.27,1,palm,relative
217062.5658,1,1355.16,126.26,1044.48,982.00,0.368,0,19.17,89.47,1,palm,relative
217062.5991,1,1322.34,148.19,1040.76,982.00,0.374,0,22.35,95.57,1,palm,relative
217062.6325,1,1276.00,186.12,1031.81,982.00,0.366,0,16.79,87.57,1,palm,relative
217062.6658,1,1244.81,244.38,1015.01,982.00,0.363,0,19.29,89.86,1,palm,relative
217062.6992,1,1181.82,256.19,992.81,982.00,0.351,0,38.32,113.62,1,palm,relative
217062.7325,1,1144.99,277.72,972.01,982.00,0.335,0,40.04,120.57,1,palm,relative
217062.7659,1,1094.06,278.86,952.39,982.00,0.333,0,22.89,110.72,1,palm,relative
217062.7992,1,1034.39,301.78,926.68,982.00,0.339,0,38.05,115.66,1,palm,relative
217062.8326,1,978.43,320.67,899.06,982.00,0.327,0,34.79,117.33,1,palm,relative
217062.8659,1,907.72,325.49,866.01,982.00,0.324,0,34.38,118.57,1,palm,relative
217062.8993,1,841.73,346.41,829.44,982.00,0.322,0,29.09,115.35,1,palm,relative
217062.9326,1,802.37,361.72,804.76,982.00,0.311,0,33.26,115.85,1,palm,relative
217062.9660,1,743.45,374.89,778.95,982.00,0.306,0,40.21,122.92,1,palm,relative
217062.9993,1,710.39,384.08,762.78,982.00,0.299,0,16.15,105.84,1,palm,relative
217063.0327,1,661.15,390.11,746.72,982.00,0.317,0,18.81,91.43,1,palm,relative
217063.0660,1,636.33,391.89,737.33,982.00,0.308,0,24.76,83.14,1,palm,relative
217063.0994,1,615.04,403.21,730.95,982.00,0.302,0,46.20,102.91,1,palm,relative
217063.1327,1,589.30,411.82,725.42,982.00,0.297,0,24.91,94.73,1,palm,relative
217063.1661,1,585.85,410.11,722.62,982.00,0.295,0,21.57,89.52,1,palm,relative
217063.1994,1,573.11,431.90,720.09,982.00,0.305,0,20.41,79.53,1,palm,relative
217063.2328,1,571.07,422.05,718.56,982.00,0.306,0,28.22,88.50,1,palm,relative
217063.2661,1,582.16,422.81,718.56,982.00,0.299,0,27.99,84.61,1,palm,relative
217063.2995,1,581.66,421.79,718.56,982.00,0.296,0,31.66,87.22,1,palm,relative
217063.3328,1,590.84,428.66,718.56,982.00,0.289,0,28.58,84.25,1,palm,relative
217063.3662,1,612.18,415.68,718.67,981.97,0.290,0,31.25,86.89,1,palm,relative
217063.3995,1,627.45,432.61,719.67,982.00,0.292,0,23.50,77.86,1,palm,relative
217063.4329,1,628.87,422.48,719.69,982.00,0.289,0,33.24,86.67,1,palm,relative
217063.4662,1,630.65,417.40,719.69,982.00,0.281,0,24.53,78.08,1,palm,relative
217063.4996,1,627.45,431.16,719.69,982.00,0.296,0,37.14,89.25,1,palm,relative
217063.5329,1,618.60,426.53,719.69,982.00,0.291,0,23.88,80.51,1,palm,relative
217063.5663,1,607.18,437.44,719.69,982.00,0.297,0,34.63,92.04,1,palm,relative
217063.5996,1,557.18,452.41,717.93,982.00,0.309,0,19.99,78.89,1,palm,relative
217063.6330,1,519.68,462.42,714.73,982.00,0.309,0,32.61,91.32,1,palm,relative
217063.6663,1,489.58,477.18,710.12,982.00,0.304,0,19.93,78.12,1,palm,relative
217063.6997,1,446.60,485.74,702.76,982.00,0.285,0,29.80,86.83,1,palm,relative
217063.7330,1,405.24,497.05,692.70,982.00,0.287,0,36.52,90.17,1,palm,relative
217063.7664,1,345.32,508.35,675.87,982.00,0.282,0,20.38,82.07,1,palm,relative
217063.7997,1,328.21,503.48,665.79,982.00,0.287,0,20.56,84.95,1,palm,relative
217063.8331,1,269.04,525.27,649.28,982.00,0.290,0,29.44,89.33,1,palm,relative
217063.8664,1,226.55,514.64,634.38,982.00,0.284,0,21.13,81.24,1,palm,relative
217063.8998,1,215.17,507.24,627.12,982.00,0.296,0,26.05,87.36,1,palm,relative
217063.9331,1,172.94,519.39,618.29,982.00,0.285,0,27.74,85.39,1,palm,relative
217063.9665,1,158.16,506.48,612.99,981.90,0.281,0,28.73,86.51,1,palm,relative
217063.9998,1,151.99,498.96,609.86,981.39,0.287,0,27.19,83.37,1,palm,relative
217064.0332,1,141.52,487.15,607.41,980.42,0.280,0,31.35,88.02,1,palm,relative
217064.0665,1,151.58,483.46,606.71,979.82,0.277,0,31.83,86.73,1,palm,relative
217064.0999,1,125.85,485.76,604.82,979.26,0.274,0,35.17,88.82,1,palm,relative
217064.1332,1,132.90,483.44,604.58,979.11,0.278,0,27.12,82.81,1,palm,relative
217064.1666,1,136.61,483.20,604.58,979.11,0.275,0,35.26,85.55,1,palm,relative
217064.1999,1,123.24,465.00,603.71,977.72,0.275,0,27.95,81.51,1,palm,relative
217064.2333,1,77.26,452.74,600.92,975.71,0.265,0,39.05,91.34,1,palm,relative
217064.2666,1,49.89,428.00,596.93,971.67,0.258,0,26.84,86.15,1,palm,relative
217064.3000,1,0.00,356.63,566.53,939.66,0.248,0,25.35,85.07,1,palm,relative
217064.3333,1,0.00,261.02,459.48,838.97,0.267,0,27.79,86.53,1,palm,relative
217064.3667,1,0.00,163.78,357.72,699.42,0.262,0,21.74,81.70,1,palm,relative
217064.4000,1,0.00,70.30,212.84,542.24,0.272,0,26.14,84.89,1,palm,relative
217064.4334,1,0.00,4.21,49.20,404.23,0.269,0,28.91,88.57,1,palm,relative
217064.4667,1,0.00,0.00,0.00,302.25,0.262,0,36.71,93.55,1,palm,relative
217064.5001,1,0.00,0.00,0.00,233.07,0.260,0,16.11,76.58,1,palm,relative
217064.5334,1,0.00,0.00,0.00,195.60,0.273,0,26.59,90.92,1,palm,relative
217064.5668,1,0.00,0.00,0.00,179.96,0.271,0,19.47,77.27,1,palm,relative
217064.6001,1,0.00,0.00,0.00,177.07,0.270,0,33.27,91.92,1,palm,relative
217064.6335,1,0.00,0.00,0.00,172.55,0.265,0,19.10,77.86,1,palm,relative
217064.6668,1,0.00,0.00,0.00,169.72,0.266,0,32.35,89.84,1,palm,relative
217064.7002,1,0.00,0.00,0.00,165.83,0.270,0,25.65,82.35,1,palm,relative
217064.7335,1,0.00,0.00,0.00,165.57,0.279,0,36.16,87.87,1,palm,relative
217064.7669,1,0.00,0.00,1.47,166.22,0.277,0,22.77,79.71,1,palm,relative
217064.8002,1,0.00,0.00,3.00,172.01,0.276,0,34.23,91.52,1,palm,relative
217064.8336,1,0.00,7.38,4.93,179.94,0.278,0,24.88,83.31,1,palm,relative
217064.8669,1,0.00,61.41,13.23,218.02,0.274,0,47.48,105.68,1,palm,relative
217064.9003,1,0.00,160.92,36.50,340.85,0.281,0,42.71,115.38,1,palm,relative
217064.9336,1,0.00,290.04,84.73,526.18,0.263,0,34.57,116.90,1,palm,relative
217064.9670,1,0.00,419.02,151.70,743.17,0.258,0,42.14,125.95,1,palm,relative
217065.0003,1,0.00,541.12,232.26,961.50,0.262,0,27.22,120.04,1,palm,relative
217065.0337,1,0.00,602.17,279.67,982.00,0.255,0,43.28,130.18,1,palm,relative
217065.0670,1,0.00,702.97,330.72,982.00,0.271,0,19.63,116.76,1,palm,relative
217065.1004,1,0.00,771.20,386.54,982.00,0.234,0,33.66,117.29,1,palm,relative
217065.1337,1,0.00,807.26,435.92,982.00,0.240,0,42.50,127.02,1,palm,relative
217065.1671,1,0.00,826.60,462.88,982.00,0.228,0,19.62,113.55,1,palm,relative
217065.2338,1,0.00,875.46,475.57,982.00,0.241,0,29.01,87.58,1,palm,relative
217065.2671,1,0.00,861.85,475.72,982.00,0.247,0,27.80,86.48,1,palm,relative
217065.3005,1,0.00,872.72,474.60,982.00,0.251,0,30.92,87.07,1,palm,relative
217065.3338,1,0.00,909.32,472.11,982.00,0.255,0,24.11,79.12,1,palm,relative
217065.3672,1,0.00,924.74,467.63,982.00,0.265,0,36.42,92.01,1,palm,relative
217065.4005,1,0.00,952.32,461.77,982.00,0.283,0,25.75,84.76,1,palm,relative
217065.4339,1,0.00,982.00,447.23,982.00,0.282,0,27.18,81.56,1,palm,relative
217065.4672,1,0.00,982.00,415.96,982.00,0.257,0,30.99,85.52,1,palm,relative
217065.5006,1,0.00,982.00,370.14,982.00,0.239,0,32.55,84.95,1,palm,relative
217065.5339,1,0.00,982.00,315.08,982.00,0.269,0,37.05,88.90,1,palm,relative
217065.5673,1,0.00,982.00,251.92,982.00,0.261,0,18.45,79.19,1,palm,relative
217065.6006,1,0.00,982.00,192.80,982.00,0.259,0,22.51,83.63,1,palm,relative
217065.6340,1,0.00,982.00,134.97,982.00,0.256,0,24.31,85.19,1,palm,relative
217065.6673,1,0.00,982.00,71.21,982.00,0.257,0,19.41,81.62,1,palm,relative
217065.7007,1,0.00,982.00,16.15,982.00,0.263,0,24.29,84.70,1,palm,relative
217065.7340,1,0.00,982.00,0.00,982.00,0.276,0,27.36,86.88,1,palm,relative
217065.7674,1,0.00,982.00,0.00,982.00,0.279,0,27.49,88.52,1,palm,relative
217065.8007,1,0.00,982.00,0.00,982.00,0.284,0,22.21,79.32,1,palm,relative
217065.8341,1,0.00,982.00,0.00,977.87,0.307,0,29.11,86.25,1,palm,relative
217065.8674,1,0.00,982.00,0.00,982.00,0.308,0,28.27,83.99,1,palm,relative
217065.9008,1,0.00,982.00,0.00,980.44,0.348,0,36.69,92.78,1,palm,relative
217065.9341,1,0.00,982.00,0.00,982.00,0.329,0,20.06,79.74,1,palm,relative
217065.9675,1,0.00,982.00,0.00,982.00,0.334,0,28.42,86.97,1,palm,relative
217066.0008,1,0.00,982.00,0.00,982.00,0.283,0,29.59,84.71,1,palm,relative
217066.0342,1,0.00,982.00,0.00,982.00,0.185,0,39.19,93.86,1,palm,relative
217066.0675,1,0.00,982.00,0.56,982.00,0.162,1,18.76,79.59,1,palm,relative
217066.1009,1,0.00,982.00,1.26,982.00,0.175,1,36.23,94.42,1,palm,relative
217066.1342,1,0.00,982.00,3.23,982.00,0.159,1,19.92,81.17,1,palm,relative
217066.1676,1,0.00,982.00,3.43,982.00,0.161,1,26.01,84.81,1,palm,relative
217066.2009,1,0.00,982.00,4.63,980.75,0.179,1,28.58,87.42,1,palm,relative
217066.2343,1,0.00,982.00,6.04,979.71,0.186,1,26.67,83.48,1,palm,relative
217066.2676,1,0.00,982.00,7.92,977.92,0.193,1,37.81,94.62,1,palm,relative
217066.3010,1,0.00,982.00,9.54,976.97,0.198,1,19.50,81.03,1,palm,relative
217066.3343,1,0.00,982.00,10.96,975.96,0.251,1,26.11,84.97,1,palm,relative
217066.3677,1,0.00,982.00,11.78,974.36,0.346,0,29.29,87.12,1,palm,relative
217066.4010,1,0.00,982.00,12.87,977.74,0.378,0,29.27,85.96,1,palm,relative
217066.4344,1,0.00,982.00,13.63,978.88,0.402,0,33.10,90.30,1,palm,relative
217066.4677,1,0.00,982.00,15.40,978.70,0.416,0,21.16,78.33,1,palm,relative
217066.5011,1,0.00,982.00,16.38,977.37,0.438,0,35.39,92.92,1,palm,relative
217066.5344,1,0.00,982.00,17.59,977.37,0.430,0,19.36,79.21,1,palm,relative
217066.5678,1,0.00,982.00,18.00,976.50,0.416,0,25.70,82.46,1,palm,relative
217066.6011,1,0.00,982.00,18.72,976.42,0.420,0,32.96,87.04,1,palm,relative
217066.6345,1,0.00,982.00,19.73,975.54,0.424,0,41.63,95.74,1,palm,relative
217066.6678,1,0.00,982.00,20.13,973.02,0.416,0,23.31,85.94,1,palm,relative
217066.7012,1,0.00,982.00,20.02,971.87,0.405,0,24.29,86.59,1,palm,relative
217066.7345,1,0.00,982.00,22.01,968.69,0.410,0,24.85,84.20,1,palm,relative
217066.7679,1,0.00,982.00,25.72,967.30,0.384,0,25.37,85.58,1,palm,relative
217066.8012,1,0.00,982.00,37.27,968.05,0.349,0,43.09,106.33,1,palm,relative
217066.8346,1,0.00,982.00,74.06,960.32,0.342,0,23.76,96.98,1,palm,relative
217066.8679,1,0.00,982.00,163.85,916.74,0.323,0,25.31,92.02,1,palm,relative
217066.9013,1,0.00,982.00,297.51,842.09,0.325,0,17.80,79.07,1,palm,relative
217066.9346,1,0.00,982.00,461.81,715.02,0.309,0,26.37,90.75,1,palm,relative
217066.9680,1,0.00,982.00,603.80,541.71,0.333,0,23.74,83.47,1,palm,relative
217067.0013,1,0.00,918.84,745.74,328.28,0.333,0,32.48,93.89,1,palm,relative
217067.0347,1,24.94,785.25,883.41,103.02,0.328,0,19.73,80.59,1,palm,relative
217067.0680,1,179.53,691.97,1028.44,0.00,0.349,0,27.97,90.17,1,palm,relative
217067.1014,1,277.73,631.50,1145.70,0.00,0.320,0,21.68,79.41,1,palm,relative
217067.1347,1,361.16,597.10,1241.53,0.00,0.210,0,41.05,102.07,1,palm,relative
217067.1681,1,412.47,575.96,1296.15,0.00,0.101,1,21.93,90.95,1,palm,relative
217067.2014,1,462.04,552.39,1329.99,0.00,0.089,1,21.80,86.39,1,palm,relative
217067.2348,1,499.23,545.73,1346.99,0.00,0.085,1,19.90,82.33,1,palm,relative
217067.2681,1,508.57,540.66,1352.62,0.00,0.076,1,30.63,93.89,1,palm,relative
217067.3015,1,521.70,533.44,1356.00,0.00,0.083,1,17.52,78.30,1,palm,relative
217067.3348,1,532.97,548.87,1358.32,0.39,0.084,1,28.85,89.02,1,palm,relative
217067.3682,1,534.45,547.74,1359.41,0.49,0.086,1,24.50,80.39,1,palm,relative
217067.4015,1,559.24,550.53,1361.61,0.79,0.081,1,52.85,110.61,1,palm,relative
217067.4349,1,551.41,544.70,1361.67,0.77,0.083,1,33.66,111.16,1,palm,relative
217067.4682,1,559.69,555.54,1362.03,1.00,0.083,1,35.52,113.64,1,palm,relative
217067.5016,1,573.50,540.82,1363.12,0.49,0.078,1,36.30,116.80,1,palm,relative
217067.5349,1,590.68,545.06,1364.78,0.36,0.087,1,32.83,116.50,1,palm,relative
217067.5683,1,611.02,545.60,1366.84,0.30,0.088,1,34.04,117.47,1,palm,relative
217067.6016,1,619.07,548.23,1368.62,0.41,0.084,1,39.13,123.45,1,palm,relative
217067.6350,1,649.39,541.71,1371.30,0.12,0.090,1,25.84,116.21,1,palm,relative
217067.6683,1,642.10,548.58,1372.71,0.27,0.088,1,35.68,118.81,1,palm,relative
217067.7017,1,649.31,552.31,1373.78,0.52,0.089,1,28.46,114.32,1,palm,relative
217067.7350,1,630.38,552.76,1373.78,0.52,0.093,1,40.81,121.99,1,palm,relative
217067.7684,1,628.18,560.44,1373.78,0.52,0.092,1,35.41,124.26,1,palm,relative
217067.8017,1,652.36,563.60,1374.04,0.68,0.097,1,18.90,110.07,1,palm,relative
217067.8684,1,636.32,552.36,1374.04,0.68,0.100,1,33.84,91.05,1,palm,relative
217067.9018,1,662.58,561.70,1374.26,0.77,0.146,1,19.35,77.45,1,palm,relative
217067.9351,1,663.21,546.33,1374.27,0.77,0.336,0,31.77,89.33,1,palm,relative
217067.9685,1,696.27,543.71,1376.11,0.34,0.472,0,34.08,90.27,1,palm,relative
217068.0018,1,724.69,537.39,1378.75,0.00,0.535,0,18.89,76.17,1,palm,relative
217068.0352,1,745.49,551.69,1381.73,0.14,0.562,0,35.37,90.02,1,palm,relative
217068.0685,1,772.84,549.74,1385.41,0.17,0.559,0,19.93,76.83,1,palm,relative
217068.1019,1,784.02,546.64,1388.52,0.04,0.563,0,33.00,86.86,1,palm,relative
217068.1352,1,792.40,549.18,1391.06,0.06,0.552,0,28.55,82.26,1,palm,relative
217068.1686,1,813.33,550.39,1393.85,0.13,0.547,0,37.06,88.53,1,palm,relative
217068.2019,1,832.49,534.48,1396.77,0.00,0.535,0,22.89,78.26,1,palm,relative
217068.2353,1,856.48,551.47,1400.05,0.25,0.524,0,36.05,92.33,1,palm,relative
217068.2686,1,872.50,552.69,1403.10,0.49,0.532,0,19.74,78.96,1,palm,relative
217068.3020,1,887.01,544.16,1405.87,0.30,0.526,0,32.48,92.32,1,palm,relative
217068.3353,1,931.00,550.41,1410.64,0.46,0.531,0,19.74,79.16,1,palm,relative
217068.3687,1,943.69,583.94,1414.55,2.52,0.506,0,34.52,92.41,1,palm,relative
217068.4020,1,969.32,589.39,1418.82,4.75,0.491,0,19.72,78.99,1,palm,relative
217068.4354,1,971.68,622.89,1422.07,9.66,0.500,0,44.64,103.16,1,palm,relative
217068.4687,1,986.88,649.32,1425.84,17.58,0.493,0,23.34,93.47,1,palm,relative
217068.5021,1,986.89,708.20,1430.46,43.45,0.486,0,27.63,88.86,1,palm,relative
217068.5354,1,990.57,767.66,1435.85,96.79,0.472,0,21.91,83.81,1,palm,relative
217068.5688,1,1018.81,847.87,1448.52,198.43,0.457,0,27.45,90.71,1,palm,relative
217068.6021,1,997.62,899.60,1451.65,291.97,0.450,0,24.33,81.91,1,palm,relative
217068.6355,1,1017.20,973.62,1459.00,403.95,0.439,0,33.09,89.84,1,palm,relative
217068.6688,1,1016.53,982.00,1463.41,486.77,0.441,0,20.87,77.69,1,palm,relative
217068.7022,1,1013.00,982.00,1466.05,591.14,0.441,0,37.12,94.70,1,palm,relative
217068.7355,1,1000.84,982.00,1465.48,646.07,0.435,0,20.54,82.14,1,palm,relative
217068.7689,1,1004.63,982.00,1465.63,699.21,0.420,0,25.41,85.54,1,palm,relative
217068.8022,1,1005.26,982.00,1465.76,721.61,0.429,0,23.20,80.75,1,palm,relative
217068.8356,1,1012.65,982.00,1466.25,732.92,0.426,0,36.70,95.05,1,palm,relative
217068.8689,1,1013.49,982.00,1466.50,735.09,0.441,0,19.69,81.97,1,palm,relative
217068.9023,1,1009.02,982.00,1466.56,741.92,0.421,0,25.87,87.52,1,palm,relative
217068.9356,1,999.33,982.00,1466.29,745.22,0.417,0,19.81,82.08,1,palm,relative
217068.9690,1,1007.01,982.00,1466.31,747.24,0.399,0,34.61,95.17,1,palm,relative
217069.0023,1,998.78,982.00,1466.09,750.17,0.304,0,26.32,88.40,1,palm,relative
217069.0357,1,998.87,982.00,1466.09,750.17,0.128,0,23.08,82.62,1,palm,relative
217069.0690,1,1009.53,982.00,1466.25,751.92,0.099,1,32.40,91.53,1,palm,relative
217069.1024,1,1021.64,982.00,1466.25,751.92,0.087,1,19.82,78.23,1,palm,relative
217069.1357,1,1017.15,982.00,1466.25,751.94,0.084,1,32.12,92.29,1,palm,relative
217069.1691,1,1037.05,982.00,1466.26,751.94,0.077,1,22.34,85.56,1,palm,relative
217069.2024,1,1030.80,982.00,1466.67,753.11,0.082,1,22.68,87.12,1,palm,relative
217069.2358,1,1030.41,982.00,1466.72,753.23,0.085,1,21.03,83.13,1,palm,relative
217069.2691,1,1028.34,982.00,1466.72,753.23,0.089,1,24.88,88.77,1,palm,relative
217069.3025,1,1042.89,982.00,1466.72,753.23,0.087,1,22.58,83.20,1,palm,relative
217069.3358,1,1030.91,982.00,1466.72,753.23,0.084,1,26.39,86.61,1,palm,relative
217069.3692,1,1045.97,982.00,1466.73,753.23,0.075,1,20.84,81.71,1,palm,relative
217069.4025,1,1050.81,982.00,1466.73,753.23,0.080,1,29.03,89.37,1,palm,relative
217069.4359,1,1044.69,982.00,1466.73,753.23,0.090,1,29.48,90.43,1,palm,relative
217069.4692,1,1032.31,982.00,1466.73,753.23,0.091,1,21.26,78.61,1,palm,relative
217069.5026,1,1047.26,982.00,1466.73,753.23,0.095,1,33.02,91.57,1,palm,relative
217069.5359,1,1045.41,982.00,1466.73,753.23,0.098,1,19.73,78.22,1,palm,relative
217069.5693,1,1052.23,982.00,1466.73,753.23,0.091,1,35.33,93.22,1,palm,relative
217069.6026,1,1053.72,982.00,1466.73,753.23,0.086,1,20.14,80.27,1,palm,relative
217069.6360,1,1048.28,982.00,1466.73,753.23,0.077,1,25.78,82.44,1,palm,relative
217069.6693,1,1049.51,982.00,1466.73,753.23,0.100,1,33.52,91.39,1,palm,relative
217069.7027,1,1040.35,982.00,1466.73,753.23,0.134,1,20.26,78.54,1,palm,relative
217069.7360,1,1040.47,982.00,1466.73,753.23,0.265,1,30.31,85.95,1,palm,relative
217069.7694,1,1034.77,982.00,1466.73,753.23,0.351,0,30.94,84.48,1,palm,relative
217069.8027,1,1027.30,982.00,1466.73,753.23,0.383,0,39.22,92.18,1,palm,relative
217069.8361,1,1056.92,982.00,1466.73,753.23,0.389,0,18.48,77.55,1,palm,relative
217069.8694,1,1047.20,982.00,1466.78,753.75,0.392,0,39.17,94.15,1,palm,relative
217069.9028,1,1059.97,982.00,1467.24,756.07,0.384,0,21.89,83.06,1,palm,relative
217069.9361,1,1061.82,982.00,1467.69,758.83,0.359,0,19.64,80.72,1,palm,relative
217069.9695,1,1070.37,982.00,1468.31,760.61,0.361,0,30.49,91.57,1,palm,relative
217070.0028,1,1065.59,982.00,1468.67,762.51,0.369,0,21.80,83.29,1,palm,relative
217070.0362,1,1072.73,982.00,1469.03,763.34,0.364,0,30.11,91.14,1,palm,relative
217070.0695,1,1069.59,982.00,1469.35,766.43,0.365,0,20.72,81.93,1,palm,relative
217070.1029,1,1090.80,982.00,1470.45,770.97,0.364,0,26.41,87.87,1,palm,relative
217070.1362,1,1086.39,982.00,1471.12,774.83,0.362,0,26.28,83.20,1,palm,relative
217070.1696,1,1086.29,982.00,1471.68,779.67,0.358,0,33.98,92.27,1,palm,relative
217070.2029,1,1097.99,982.00,1472.55,783.92,0.363,0,20.39,79.53,1,palm,relative
217070.2363,1,1099.72,982.00,1473.47,790.89,0.349,0,36.03,92.25,1,palm,relative
217070.2696,1,1082.63,982.00,1473.42,795.21,0.353,0,20.44,79.57,1,palm,relative
217070.3030,1,1091.14,982.00,1473.88,809.04,0.352,0,36.83,93.22,1,palm,relative
217070.3363,1,1071.57,982.00,1473.14,821.11,0.350,0,22.50,82.61,1,palm,relative
217070.3697,1,1062.91,982.00,1471.51,849.69,0.340,0,35.42,94.98,1,palm,relative
217070.4030,1,1063.91,982.00,1470.04,891.10,0.331,0,20.86,88.57,1,palm,relative
217070.4364,1,1044.65,982.00,1467.31,920.01,0.329,0,21.71,92.78,1,palm,relative
217070.4697,1,1062.15,982.00,1466.37,966.91,0.325,0,21.06,86.87,1,palm,relative
217070.5031,1,1046.21,982.00,1464.48,982.00,0.329,0,21.84,88.62,1,palm,relative
217070.5364,1,1037.47,982.00,1462.40,982.00,0.330,0,19.70,85.83,1,palm,relative
217070.5698,1,1016.78,982.00,1458.32,982.00,0.326,0,24.98,90.25,1,palm,relative
217070.6031,1,998.86,982.00,1454.00,982.00,0.307,0,25.26,89.34,1,palm,relative
217070.6365,1,994.37,982.00,1451.01,982.00,0.328,0,25.12,88.75,1,palm,relative
217070.6698,1,975.20,982.00,1448.08,982.00,0.326,0,21.19,86.70,1,palm,relative
217070.7032,1,968.73,982.00,1446.29,982.00,0.337,0,20.28,85.09,1,palm,relative
217070.7365,1,951.41,982.00,1444.18,982.00,0.336,0,24.15,90.54,1,palm,relative
217070.7699,1,950.56,982.00,1442.39,982.00,0.319,0,20.86,84.45,1,palm,relative
