t,hand,raw_x,raw_y,x,y,pinch_ratio,pinched,vision_ms,latency_ms,filter,anchor,mode
217874.0085,1,1075.49,936.51,0.10,613.87,0.234,0,44.69,176.56,1,palm,relative
217874.0418,1,1079.77,964.53,0.10,613.87,0.311,0,35.07,178.73,1,palm,relative
217874.0752,1,1060.48,973.04,0.10,613.87,0.228,0,29.90,175.57,1,palm,relative
217874.1085,1,1085.65,970.87,0.10,613.87,0.110,0,14.09,156.70,1,palm,relative
217874.1419,1,1073.75,982.00,0.10,613.87,0.238,0,20.10,150.54,1,palm,relative
217874.1752,1,1086.27,982.00,0.10,613.87,0.274,0,22.38,152.58,1,palm,relative
217874.2086,1,1115.06,982.00,0.10,613.87,0.265,0,53.42,185.31,1,palm,relative
217874.2419,1,1117.35,982.00,4.61,630.20,0.267,0,65.46,217.75,1,palm,relative
217874.2753,1,1130.95,982.00,7.73,641.04,0.264,0,46.40,231.04,1,palm,relative
217874.3420,1,1136.81,982.00,20.75,733.42,0.240,0,44.88,209.43,1,palm,relative
217874.4087,1,1164.66,982.00,20.75,733.42,0.174,0,47.74,190.78,1,palm,relative
217874.4420,1,1159.12,982.00,20.75,733.42,0.177,0,52.05,209.85,1,palm,relative
217874.4754,1,1142.39,982.00,20.75,733.42,0.176,0,41.75,218.57,1,palm,relative
217874.5421,1,1127.76,982.00,20.75,733.42,0.231,0,30.59,182.58,1,palm,relative
217874.5754,1,1115.72,982.00,20.75,733.42,0.262,0,40.62,190.16,1,palm,relative
217874.6088,1,1084.72,982.00,17.78,745.91,0.255,0,84.84,241.88,1,palm,relative
217874.6421,1,1038.50,982.00,12.24,754.86,0.265,0,54.92,263.69,1,palm,relative
217874.7422,1,965.96,982.00,0.00,763.53,0.237,0,25.14,189.12,1,palm,relative
217874.7755,1,945.83,982.00,0.00,763.56,0.247,0,28.74,184.98,1,palm,relative
217874.8089,1,918.91,982.00,0.00,765.71,0.225,0,32.22,184.09,1,palm,relative
217874.8422,1,924.61,982.00,0.00,766.62,0.216,0,32.88,183.73,1,palm,relative
217874.8756,1,889.76,982.00,0.00,768.38,0.222,0,29.83,180.45,1,palm,relative
217874.9089,1,881.30,982.00,0.00,768.23,0.225,0,30.09,177.52,1,palm,relative
217874.9423,1,880.62,982.00,0.00,768.23,0.212,0,16.77,161.16,1,palm,relative
217874.9756,1,858.77,982.00,0.00,768.14,0.218,0,23.04,157.80,1,palm,relative
217875.0090,1,855.47,982.00,0.00,768.14,0.233,0,21.31,153.70,1,palm,relative
217875.0423,1,836.08,982.00,0.00,768.13,0.230,0,26.54,162.81,1,palm,relative
217875.0757,1,825.96,982.00,0.00,768.13,0.222,0,44.94,179.91,1,palm,relative
217875.1090,1,825.03,982.00,0.00,768.13,0.221,0,66.28,213.21,1,palm,relative
217875.1424,1,811.99,982.00,0.00,768.13,0.216,0,28.30,208.35,1,palm,relative
217875.2091,1,822.64,982.00,0.00,768.13,0.218,0,48.10,190.08,1,palm,relative
217875.2424,1,813.17,982.00,0.00,768.13,0.153,0,29.89,186.89,1,palm,relative
217875.2758,1,825.05,982.00,0.00,768.13,0.057,0,33.39,187.45,1,palm,relative
217875.3091,1,811.39,982.00,0.00,768.13,0.191,0,31.85,186.19,1,palm,relative
217875.3425,1,811.20,982.00,0.00,768.13,0.117,0,30.01,183.42,1,palm,relative
217875.3758,1,796.45,982.00,0.00,768.13,0.086,1,33.22,183.52,1,palm,relative
217875.4092,1,816.57,982.00,0.00,768.13,0.186,0,36.18,186.60,1,palm,relative
217875.4425,1,802.65,982.00,0.00,768.13,0.095,0,30.55,184.02,1,palm,relative
217875.4759,1,800.86,982.00,0.00,768.13,0.186,0,33.61,184.52,1,palm,relative
217875.5092,1,795.58,982.00,0.00,768.13,0.416,0,31.07,182.53,1,palm,relative
217875.5426,1,785.78,982.00,0.00,768.13,0.319,0,49.86,199.33,1,palm,relative
217875.5759,1,805.34,982.00,0.00,768.13,0.381,0,46.67,212.85,1,palm,relative
217875.6093,1,808.00,982.00,0.00,768.13,0.296,0,30.52,210.14,1,palm,relative
217875.6760,1,843.03,982.00,0.00,768.13,0.258,0,15.80,159.75,1,palm,relative
217875.7093,1,819.45,982.00,0.00,768.13,0.246,0,38.64,175.98,1,palm,relative
217875.7427,1,861.11,982.00,0.00,768.13,0.124,0,74.03,216.95,1,palm,relative
217875.7760,1,844.59,982.00,0.00,768.13,0.180,0,40.52,224.44,1,palm,relative
217875.8427,1,857.44,982.00,0.00,768.13,0.285,0,20.61,178.72,1,palm,relative
217875.8761,1,845.61,982.00,0.00,768.13,,0,30.53,176.12,1,palm,relative
217875.9094,1,858.88,982.00,0.00,768.13,0.234,0,31.58,174.58,1,palm,relative
217875.9428,1,853.42,982.00,0.00,768.13,0.319,0,43.36,184.92,1,palm,relative
217875.9761,1,863.45,982.00,0.00,768.13,0.307,0,32.01,183.82,1,palm,relative
217876.0095,1,858.27,982.00,0.00,768.13,0.709,0,40.13,190.73,1,palm,relative
217876.0428,1,879.60,982.00,0.00,768.13,0.338,0,33.22,190.87,1,palm,relative
217876.0762,1,865.73,982.00,0.00,768.13,0.682,0,34.13,191.98,1,palm,relative
217876.1095,1,854.58,982.00,0.00,768.13,0.543,0,22.54,181.78,1,palm,relative
217876.1429,1,849.63,982.00,0.00,768.13,0.470,0,25.87,174.86,1,palm,relative
217876.1762,1,895.47,982.00,0.00,768.13,0.054,0,22.29,163.99,1,palm,relative
217876.2096,1,876.77,982.00,0.00,768.13,0.525,0,25.70,158.40,1,palm,relative
217876.2429,1,905.05,982.00,0.00,768.13,0.394,0,20.28,157.44,1,palm,relative
217876.2763,1,922.15,982.00,0.00,768.13,0.056,0,23.63,156.64,1,palm,relative
217876.3096,1,974.34,982.00,42.92,469.52,0.223,0,17.68,149.95,1,palm,relative
217876.3430,1,1003.55,893.32,93.17,0.00,,0,18.42,153.34,1,palm,relative
217876.3763,0,93.17,0.00,93.17,0.00,,0,18.24,151.85,1,palm,relative
217876.4097,0,93.17,0.00,93.17,0.00,,0,19.32,153.26,1,palm,relative
217876.4430,0,93.17,0.00,93.17,0.00,,0,12.63,144.43,1,palm,relative
217876.4764,0,93.17,0.00,93.17,0.00,,0,10.07,144.02,1,palm,relative
217876.5097,0,93.17,0.00,93.17,0.00,,0,14.19,147.61,1,palm,relative
217876.5431,0,93.17,0.00,93.17,0.00,,0,40.57,174.94,1,palm,relative
217876.5764,0,93.17,0.00,93.17,0.00,,0,15.68,157.67,1,palm,relative
217876.6098,0,93.17,0.00,93.17,0.00,,0,19.58,151.15,1,palm,relative
217876.6431,0,93.17,0.00,93.17,0.00,,0,14.26,146.84,1,palm,relative
217876.6765,0,93.17,0.00,93.17,0.00,,0,22.43,151.80,1,palm,relative
217876.7098,0,93.17,0.00,93.17,0.00,,0,16.54,148.78,1,palm,relative
217876.7432,0,93.17,0.00,93.17,0.00,,0,15.33,146.25,1,palm,relative
217876.7765,0,93.17,0.00,93.17,0.00,,0,15.34,150.00,1,palm,relative
217876.8099,0,93.17,0.00,93.17,0.00,,0,12.08,145.19,1,palm,relative
217876.8432,0,93.17,0.00,93.17,0.00,,0,17.90,152.72,1,palm,relative
217876.8766,0,93.17,0.00,93.17,0.00,,0,17.57,154.87,1,palm,relative
217876.9099,0,93.17,0.00,93.17,0.00,,0,17.97,150.41,1,palm,relative
217876.9433,0,93.17,0.00,93.17,0.00,,0,38.24,182.60,1,palm,relative
217876.9766,0,93.17,0.00,93.17,0.00,,0,38.59,188.07,1,palm,relative
217877.0100,0,93.17,0.00,93.17,0.00,,0,23.67,178.52,1,palm,relative
217877.0433,0,93.17,0.00,93.17,0.00,,0,11.50,156.99,1,palm,relative
217877.0767,0,93.17,0.00,93.17,0.00,,0,15.24,154.20,1,palm,relative
217877.1100,0,93.17,0.00,93.17,0.00,,0,7.68,146.53,1,palm,relative
217877.1434,0,93.17,0.00,93.17,0.00,,0,6.47,140.05,1,palm,relative
217877.1767,0,93.17,0.00,93.17,0.00,,0,16.47,150.05,1,palm,relative
217877.2101,0,93.17,0.00,93.17,0.00,,0,15.91,152.57,1,palm,relative
217877.2434,0,93.17,0.00,93.17,0.00,,0,10.05,143.77,1,palm,relative
217877.2768,0,93.17,0.00,93.17,0.00,,0,8.94,143.99,1,palm,relative
217877.3101,0,93.17,0.00,93.17,0.00,,0,15.34,146.61,1,palm,relative
217877.3435,0,93.17,0.00,93.17,0.00,,0,27.83,161.34,1,palm,relative
217877.3768,0,93.17,0.00,93.17,0.00,,0,18.68,151.90,1,palm,relative
217877.4102,0,93.17,0.00,93.17,0.00,,0,23.13,160.05,1,palm,relative
217877.4435,0,93.17,0.00,93.17,0.00,,0,13.85,147.60,1,palm,relative
217877.4769,0,93.17,0.00,93.17,0.00,,0,14.85,149.49,1,palm,relative
217877.5102,0,93.17,0.00,93.17,0.00,,0,18.42,152.75,1,palm,relative
217877.5436,0,93.17,0.00,93.17,0.00,,0,12.79,156.03,1,palm,relative
217877.5769,0,93.17,0.00,93.17,0.00,,0,18.31,149.71,1,palm,relative
217877.6103,0,93.17,0.00,93.17,0.00,,0,14.05,149.36,1,palm,relative
217877.6436,0,93.17,0.00,93.17,0.00,,0,14.43,145.57,1,palm,relative
217877.6770,0,93.17,0.00,93.17,0.00,,0,9.60,140.95,1,palm,relative
217877.7103,0,93.17,0.00,93.17,0.00,,0,25.95,169.11,1,palm,relative
217877.7437,0,93.17,0.00,93.17,0.00,,0,9.06,144.92,1,palm,relative
217877.7770,0,93.17,0.00,93.17,0.00,,0,12.70,146.55,1,palm,relative
217877.8104,0,93.17,0.00,93.17,0.00,,0,18.88,149.73,1,palm,relative
217877.8437,0,93.17,0.00,93.17,0.00,,0,18.53,149.36,1,palm,relative
217877.8771,0,93.17,0.00,93.17,0.00,,0,14.95,149.38,1,palm,relative
217877.9104,0,93.17,0.00,93.17,0.00,,0,24.57,154.07,1,palm,relative
217877.9438,0,93.17,0.00,93.17,0.00,,0,21.53,151.76,1,palm,relative
217877.9771,0,93.17,0.00,93.17,0.00,,0,11.99,144.54,1,palm,relative
217878.0105,0,93.17,0.00,93.17,0.00,,0,47.56,182.07,1,palm,relative
217878.0438,0,93.17,0.00,93.17,0.00,,0,22.02,170.99,1,palm,relative
217878.0771,0,93.17,0.00,93.17,0.00,,0,11.62,149.51,1,palm,relative
217878.1105,0,93.17,0.00,93.17,0.00,,0,32.77,159.56,1,palm,relative
217878.1438,0,93.17,0.00,93.17,0.00,,0,30.72,158.47,1,palm,relative
217878.1772,0,93.17,0.00,93.17,0.00,,0,21.39,146.65,1,palm,relative
217878.2105,0,93.17,0.00,93.17,0.00,,0,10.52,139.35,1,palm,relative
217878.2439,0,93.17,0.00,93.17,0.00,,0,23.33,146.48,1,palm,relative
217878.2773,0,93.17,0.00,93.17,0.00,,0,11.60,139.22,1,palm,relative
217878.3106,0,93.17,0.00,93.17,0.00,,0,30.12,152.81,1,palm,relative
217878.3440,0,93.17,0.00,93.17,0.00,,0,21.48,158.78,1,palm,relative
217878.3773,0,93.17,0.00,93.17,0.00,,0,20.11,146.22,1,palm,relative
217878.4107,0,93.17,0.00,93.17,0.00,,0,23.76,151.66,1,palm,relative
217878.4440,0,93.17,0.00,93.17,0.00,,0,17.69,144.14,1,palm,relative
217878.4774,0,93.17,0.00,93.17,0.00,,0,14.90,143.95,1,palm,relative
217878.5107,0,93.17,0.00,93.17,0.00,,0,18.49,147.59,1,palm,relative
217878.5440,0,93.17,0.00,93.17,0.00,,0,23.86,148.47,1,palm,relative
217878.5774,0,93.17,0.00,93.17,0.00,,0,16.69,148.34,1,palm,relative
217878.6107,0,93.17,0.00,93.17,0.00,,0,23.47,152.10,1,palm,relative
217878.6441,0,93.17,0.00,93.17,0.00,,0,43.21,174.04,1,palm,relative
217878.6774,0,93.17,0.00,93.17,0.00,,0,27.92,169.03,1,palm,relative
217878.7108,0,93.17,0.00,93.17,0.00,,0,7.51,143.31,1,palm,relative
217878.7442,0,93.17,0.00,93.17,0.00,,0,18.67,149.08,1,palm,relative
217878.7775,0,93.17,0.00,93.17,0.00,,0,13.17,146.88,1,palm,relative
217878.8109,0,93.17,0.00,93.17,0.00,,0,17.31,149.18,1,palm,relative
217878.8442,0,93.17,0.00,93.17,0.00,,0,18.10,151.79,1,palm,relative
217878.8776,0,93.17,0.00,93.17,0.00,,0,14.00,149.11,1,palm,relative
217878.9109,0,93.17,0.00,93.17,0.00,,0,14.32,146.97,1,palm,relative
217878.9443,0,93.17,0.00,93.17,0.00,,0,8.59,146.61,1,palm,relative
217878.9776,0,93.17,0.00,93.17,0.00,,0,9.84,145.04,1,palm,relative
217879.0109,0,93.17,0.00,93.17,0.00,,0,32.90,170.32,1,palm,relative
217879.0443,0,93.17,0.00,93.17,0.00,,0,11.72,148.87,1,palm,relative
217879.0776,0,93.17,0.00,93.17,0.00,,0,34.95,176.97,1,palm,relative
217879.1110,0,93.17,0.00,93.17,0.00,,0,12.46,156.35,1,palm,relative
217879.1443,0,93.17,0.00,93.17,0.00,,0,28.56,172.13,1,palm,relative
217879.1777,0,93.17,0.00,93.17,0.00,,0,17.77,162.10,1,palm,relative
217879.2111,0,93.17,0.00,93.17,0.00,,0,15.26,151.81,1,palm,relative
217879.2444,0,93.17,0.00,93.17,0.00,,0,21.13,155.92,1,palm,relative
217879.2778,0,93.17,0.00,93.17,0.00,,0,43.02,181.52,1,palm,relative
217879.3111,0,93.17,0.00,93.17,0.00,,0,37.71,186.28,1,palm,relative
217879.3445,0,93.17,0.00,93.17,0.00,,0,23.80,177.17,1,palm,relative
217879.3778,0,93.17,0.00,93.17,0.00,,0,14.25,159.11,1,palm,relative
217879.4111,0,93.17,0.00,93.17,0.00,,0,11.26,147.49,1,palm,relative
217879.4445,0,93.17,0.00,93.17,0.00,,0,17.21,150.33,1,palm,relative
217879.4778,0,93.17,0.00,93.17,0.00,,0,12.37,147.43,1,palm,relative
217879.5112,0,93.17,0.00,93.17,0.00,,0,23.36,155.78,1,palm,relative
217879.5445,0,93.17,0.00,93.17,0.00,,0,13.27,152.70,1,palm,relative
217879.5779,0,93.17,0.00,93.17,0.00,,0,27.47,159.81,1,palm,relative
217879.6112,0,93.17,0.00,93.17,0.00,,0,20.36,156.44,1,palm,relative
217879.6446,0,93.17,0.00,93.17,0.00,,0,24.22,155.72,1,palm,relative
217879.6780,0,93.17,0.00,93.17,0.00,,0,11.84,147.68,1,palm,relative
217879.7113,0,93.17,0.00,93.17,0.00,,0,15.09,146.05,1,palm,relative
217879.7447,0,93.17,0.00,93.17,0.00,,0,14.83,149.41,1,palm,relative
217879.7780,0,93.17,0.00,93.17,0.00,,0,11.84,145.30,1,palm,relative
217879.8114,0,93.17,0.00,93.17,0.00,,0,13.20,150.40,1,palm,relative
217879.8447,0,93.17,0.00,93.17,0.00,,0,16.51,148.99,1,palm,relative
217879.8780,0,93.17,0.00,93.17,0.00,,0,17.96,154.32,1,palm,relative
217879.9114,0,93.17,0.00,93.17,0.00,,0,11.69,145.68,1,palm,relative
217879.9447,0,93.17,0.00,93.17,0.00,,0,11.86,146.88,1,palm,relative
217879.9781,0,93.17,0.00,93.17,0.00,,0,18.65,149.99,1,palm,relative
217880.0114,0,93.17,0.00,93.17,0.00,,0,19.51,150.91,1,palm,relative
217880.0448,0,93.17,0.00,93.17,0.00,,0,19.27,149.41,1,palm,relative
217880.0781,0,93.17,0.00,93.17,0.00,,0,9.86,143.96,1,palm,relative
217880.1115,0,93.17,0.00,93.17,0.00,,0,20.42,153.75,1,palm,relative
217880.1449,0,93.17,0.00,93.17,0.00,,0,17.24,154.86,1,palm,relative
217880.1782,0,93.17,0.00,93.17,0.00,,0,14.87,147.90,1,palm,relative
217880.2116,0,93.17,0.00,93.17,0.00,,0,17.06,151.81,1,palm,relative
217880.2449,0,93.17,0.00,93.17,0.00,,0,14.49,148.90,1,palm,relative
217880.2783,0,93.17,0.00,93.17,0.00,,0,13.66,148.60,1,palm,relative
217880.3116,0,93.17,0.00,93.17,0.00,,0,16.97,149.01,1,palm,relative
217880.3449,0,93.17,0.00,93.17,0.00,,0,13.73,151.61,1,palm,relative
217880.3783,0,93.17,0.00,93.17,0.00,,0,14.44,143.53,1,palm,relative
217880.4116,0,93.17,0.00,93.17,0.00,,0,15.83,149.36,1,palm,relative
217880.4450,0,93.17,0.00,93.17,0.00,,0,15.76,143.79,1,palm,relative
217880.4783,0,93.17,0.00,93.17,0.00,,0,13.18,144.70,1,palm,relative
217880.5117,0,93.17,0.00,93.17,0.00,,0,18.36,148.07,1,palm,relative
217880.5450,0,93.17,0.00,93.17,0.00,,0,8.31,141.62,1,palm,relative
217880.5784,0,93.17,0.00,93.17,0.00,,0,11.96,141.78,1,palm,relative
217880.6118,0,93.17,0.00,93.17,0.00,,0,23.29,157.09,1,palm,relative
217880.6451,0,93.17,0.00,93.17,0.00,,0,22.61,154.97,1,palm,relative
217880.6785,0,93.17,0.00,93.17,0.00,,0,11.44,144.47,1,palm,relative
217880.7118,0,93.17,0.00,93.17,0.00,,0,10.03,143.35,1,palm,relative
217880.7452,0,93.17,0.00,93.17,0.00,,0,11.91,138.55,1,palm,relative
217880.7785,0,93.17,0.00,93.17,0.00,,0,20.45,147.14,1,palm,relative
217880.8118,0,93.17,0.00,93.17,0.00,,0,22.38,150.47,1,palm,relative
217880.8452,0,93.17,0.00,93.17,0.00,,0,22.83,147.42,1,palm,relative
217880.8785,0,93.17,0.00,93.17,0.00,,0,23.02,153.49,1,palm,relative
217880.9119,0,93.17,0.00,93.17,0.00,,0,13.95,140.00,1,palm,relative
217880.9452,0,93.17,0.00,93.17,0.00,,0,11.48,141.92,1,palm,relative
217880.9786,0,93.17,0.00,93.17,0.00,,0,21.15,147.42,1,palm,relative
217881.0119,0,93.17,0.00,93.17,0.00,,0,10.92,138.93,1,palm,relative
217881.0453,0,93.17,0.00,93.17,0.00,,0,21.54,147.07,1,palm,relative
217881.0787,0,93.17,0.00,93.17,0.00,,0,19.55,143.48,1,palm,relative
217881.1120,0,93.17,0.00,93.17,0.00,,0,12.41,140.04,1,palm,relative
217881.1454,0,93.17,0.00,93.17,0.00,,0,21.75,147.25,1,palm,relative
217881.1787,0,93.17,0.00,93.17,0.00,,0,24.48,152.26,1,palm,relative
217881.2121,0,93.17,0.00,93.17,0.00,,0,26.07,155.80,1,palm,relative
217881.2454,0,93.17,0.00,93.17,0.00,,0,23.96,150.50,1,palm,relative
217881.2787,0,93.17,0.00,93.17,0.00,,0,28.17,156.99,1,palm,relative
217881.3121,0,93.17,0.00,93.17,0.00,,0,20.89,155.06,1,palm,relative
217881.3454,0,93.17,0.00,93.17,0.00,,0,8.04,134.16,1,palm,relative
217881.3788,0,93.17,0.00,93.17,0.00,,0,11.79,143.33,1,palm,relative
217881.4121,0,93.17,0.00,93.17,0.00,,0,16.19,142.86,1,palm,relative
217881.4455,0,93.17,0.00,93.17,0.00,,0,15.07,147.31,1,palm,relative
217881.4789,0,93.17,0.00,93.17,0.00,,0,17.07,141.14,1,palm,relative
217881.5122,0,93.17,0.00,93.17,0.00,,0,25.33,154.01,1,palm,relative
217881.5456,0,93.17,0.00,93.17,0.00,,0,20.75,147.14,1,palm,relative
217881.5789,0,93.17,0.00,93.17,0.00,,0,43.41,173.00,1,palm,relative
217881.6123,0,93.17,0.00,93.17,0.00,,0,14.23,154.18,1,palm,relative
217881.6456,0,93.17,0.00,93.17,0.00,,0,15.90,141.18,1,palm,relative
217881.6790,0,93.17,0.00,93.17,0.00,,0,11.41,142.64,1,palm,relative
217881.7123,0,93.17,0.00,93.17,0.00,,0,16.02,140.43,1,palm,relative
217881.7456,0,93.17,0.00,93.17,0.00,,0,12.86,142.95,1,palm,relative
217881.7790,0,93.17,0.00,93.17,0.00,,0,22.68,147.46,1,palm,relative
217881.8123,0,93.17,0.00,93.17,0.00,,0,21.77,147.89,1,palm,relative
217881.8457,0,93.17,0.00,93.17,0.00,,0,22.55,148.20,1,palm,relative
217881.8790,0,93.17,0.00,93.17,0.00,,0,26.83,156.68,1,palm,relative
217881.9124,0,93.17,0.00,93.17,0.00,,0,19.32,149.93,1,palm,relative
217881.9458,0,93.17,0.00,93.17,0.00,,0,27.57,153.06,1,palm,relative
217881.9791,0,93.17,0.00,93.17,0.00,,0,17.01,144.50,1,palm,relative
217882.0125,0,93.17,0.00,93.17,0.00,,0,11.06,140.02,1,palm,relative
217882.0458,0,93.17,0.00,93.17,0.00,,0,16.80,141.48,1,palm,relative
217882.0792,0,93.17,0.00,93.17,0.00,,0,22.36,149.99,1,palm,relative
217882.1125,0,93.17,0.00,93.17,0.00,,0,22.92,148.28,1,palm,relative
217882.1459,0,93.17,0.00,93.17,0.00,,0,17.95,145.20,1,palm,relative
217882.1792,0,93.17,0.00,93.17,0.00,,0,16.16,143.46,1,palm,relative
217882.2125,0,93.17,0.00,93.17,0.00,,0,34.73,168.89,1,palm,relative
217882.2459,0,93.17,0.00,93.17,0.00,,0,11.84,147.54,1,palm,relative
217882.2792,0,93.17,0.00,93.17,0.00,,0,23.19,150.34,1,palm,relative
217882.3126,0,93.17,0.00,93.17,0.00,,0,45.31,173.35,1,palm,relative
217882.3459,0,93.17,0.00,93.17,0.00,,0,28.57,168.93,1,palm,relative
217882.3793,0,93.17,0.00,93.17,0.00,,0,7.37,143.06,1,palm,relative
217882.4127,0,93.17,0.00,93.17,0.00,,0,20.01,147.25,1,palm,relative
217882.4460,0,93.17,0.00,93.17,0.00,,0,28.40,149.40,1,palm,relative
217882.4794,0,93.17,0.00,93.17,0.00,,0,30.55,160.37,1,palm,relative
217882.5127,0,93.17,0.00,93.17,0.00,,0,51.77,179.40,1,palm,relative
217882.5461,0,93.17,0.00,93.17,0.00,,0,11.61,157.94,1,palm,relative
217882.5794,0,93.17,0.00,93.17,0.00,,0,16.57,141.27,1,palm,relative
217882.6128,0,93.17,0.00,93.17,0.00,,0,21.54,145.71,1,palm,relative
217882.6461,0,93.17,0.00,93.17,0.00,,0,20.99,142.17,1,palm,relative
217882.6794,0,93.17,0.00,93.17,0.00,,0,19.90,142.39,1,palm,relative
217882.7128,0,93.17,0.00,93.17,0.00,,0,21.23,146.68,1,palm,relative
217882.7461,0,93.17,0.00,93.17,0.00,,0,17.87,142.75,1,palm,relative
217882.7795,0,93.17,0.00,93.17,0.00,,0,16.38,142.29,1,palm,relative
217882.8128,0,93.17,0.00,93.17,0.00,,0,18.38,147.84,1,palm,relative
217882.8462,0,93.17,0.00,93.17,0.00,,0,25.12,150.68,1,palm,relative
217882.8796,0,93.17,0.00,93.17,0.00,,0,14.32,142.69,1,palm,relative
217882.9129,0,93.17,0.00,93.17,0.00,,0,16.64,139.86,1,palm,relative
217882.9463,0,93.17,0.00,93.17,0.00,,0,17.01,143.43,1,palm,relative
217882.9796,0,93.17,0.00,93.17,0.00,,0,16.19,140.23,1,palm,relative
217883.0130,0,93.17,0.00,93.17,0.00,,0,14.64,141.78,1,palm,relative
217883.0463,0,93.17,0.00,93.17,0.00,,0,13.33,139.59,1,palm,relative
217883.0796,0,93.17,0.00,93.17,0.00,,0,12.80,139.51,1,palm,relative
217883.1130,0,93.17,0.00,93.17,0.00,,0,35.17,170.33,1,palm,relative
217883.1463,0,93.17,0.00,93.17,0.00,,0,15.18,152.48,1,palm,relative
217883.1797,0,93.17,0.00,93.17,0.00,,0,13.41,141.95,1,palm,relative
217883.2130,0,93.17,0.00,93.17,0.00,,0,21.80,146.97,1,palm,relative
217883.2464,0,93.17,0.00,93.17,0.00,,0,20.13,148.89,1,palm,relative
217883.2797,0,93.17,0.00,93.17,0.00,,0,25.18,149.35,1,palm,relative
217883.3131,0,93.17,0.00,93.17,0.00,,0,22.22,148.57,1,palm,relative
217883.3465,0,93.17,0.00,93.17,0.00,,0,19.32,143.30,1,palm,relative
217883.3798,0,93.17,0.00,93.17,0.00,,0,22.42,150.16,1,palm,relative
217883.4132,0,93.17,0.00,93.17,0.00,,0,24.89,155.30,1,palm,relative
217883.4465,0,93.17,0.00,93.17,0.00,,0,16.54,147.27,1,palm,relative
217883.4799,0,93.17,0.00,93.17,0.00,,0,18.32,143.54,1,palm,relative
217883.5132,0,93.17,0.00,93.17,0.00,,0,22.52,148.81,1,palm,relative
217883.5465,0,93.17,0.00,93.17,0.00,,0,20.78,148.81,1,palm,relative
217883.5799,0,93.17,0.00,93.17,0.00,,0,33.32,155.96,1,palm,relative
217883.6132,0,93.17,0.00,93.17,0.00,,0,30.15,155.87,1,palm,relative
217883.6466,0,93.17,0.00,93.17,0.00,,0,26.89,153.18,1,palm,relative
217883.6799,0,93.17,0.00,93.17,0.00,,0,22.58,145.20,1,palm,relative
217883.7133,0,93.17,0.00,93.17,0.00,,0,22.60,151.12,1,palm,relative
217883.7466,0,93.17,0.00,93.17,0.00,,0,13.21,147.28,1,palm,relative
217883.7800,0,93.17,0.00,93.17,0.00,,0,24.99,143.71,1,palm,relative
217883.8134,0,93.17,0.00,93.17,0.00,,0,27.19,149.67,1,palm,relative
217883.8467,0,93.17,0.00,93.17,0.00,,0,21.83,142.12,1,palm,relative
217883.8801,0,93.17,0.00,93.17,0.00,,0,19.87,146.43,1,palm,relative
217883.9134,0,93.17,0.00,93.17,0.00,,0,19.39,135.96,1,palm,relative
217883.9468,0,93.17,0.00,93.17,0.00,,0,25.97,146.74,1,palm,relative
217883.9801,0,93.17,0.00,93.17,0.00,,0,41.39,158.88,1,palm,relative
217884.0134,0,93.17,0.00,93.17,0.00,,0,16.46,145.35,1,palm,relative
217884.0468,0,93.17,0.00,93.17,0.00,,0,20.28,141.29,1,palm,relative
217884.0801,0,93.17,0.00,93.17,0.00,,0,21.67,138.88,1,palm,relative
217884.1135,0,93.17,0.00,93.17,0.00,,0,22.68,142.91,1,palm,relative
217884.1468,0,93.17,0.00,93.17,0.00,,0,99.61,216.50,1,palm,relative
217884.1802,0,93.17,0.00,93.17,0.00,,0,9.98,193.26,1,palm,relative
217884.2469,0,93.17,0.00,93.17,0.00,,0,24.30,152.33,1,palm,relative
217884.2803,0,93.17,0.00,93.17,0.00,,0,23.12,151.62,1,palm,relative
217884.3136,0,93.17,0.00,93.17,0.00,,0,28.67,147.07,1,palm,relative
217884.3470,0,93.17,0.00,93.17,0.00,,0,24.49,144.86,1,palm,relative
217884.3803,0,93.17,0.00,93.17,0.00,,0,26.72,140.88,1,palm,relative
217884.4137,0,93.17,0.00,93.17,0.00,,0,30.89,148.82,1,palm,relative
217884.4470,0,93.17,0.00,93.17,0.00,,0,32.54,149.42,1,palm,relative
217884.4803,0,93.17,0.00,93.17,0.00,,0,24.30,144.87,1,palm,relative
217884.5137,0,93.17,0.00,93.17,0.00,,0,27.68,147.14,1,palm,relative
217884.5470,0,93.17,0.00,93.17,0.00,,0,25.61,148.94,1,palm,relative
217884.5804,0,93.17,0.00,93.17,0.00,,0,34.59,153.16,1,palm,relative
217884.6137,0,93.17,0.00,93.17,0.00,,0,15.11,135.70,1,palm,relative
217884.6471,0,93.17,0.00,93.17,0.00,,0,24.61,142.52,1,palm,relative
217884.6805,0,93.17,0.00,93.17,0.00,,0,29.27,151.05,1,palm,relative
217884.7138,0,93.17,0.00,93.17,0.00,,0,22.68,143.48,1,palm,relative
217884.7472,0,93.17,0.00,93.17,0.00,,0,22.68,144.53,1,palm,relative
217884.7805,0,93.17,0.00,93.17,0.00,,0,21.97,143.53,1,palm,relative
217884.8139,0,93.17,0.00,93.17,0.00,,0,26.34,148.79,1,palm,relative
217884.8472,0,93.17,0.00,93.17,0.00,,0,18.86,141.92,1,palm,relative
217884.8806,0,93.17,0.00,93.17,0.00,,0,21.25,145.89,1,palm,relative
217884.9139,0,93.17,0.00,93.17,0.00,,0,24.32,145.45,1,palm,relative
